TCGA-CH-5761	36b8438f-d207-451c-9b08-cec98c3c36a0	046395fd-299c-4639-9ce8-072cd7263718	fcab187d-9d7f-4d94-b3a0-ec3568c1bc5f_gdc_realn_rehead.bam	c5be7a3a-2ad3-4317-9950-58fd0af8527c_gdc_realn_rehead.bam
TCGA-CH-5767	38705542-d95f-4915-8669-011dbcc6e550	4ca75b49-9a93-4972-b852-9d4821321807	6400ee5b-77c2-40e8-a18a-c1cfe291de4c_gdc_realn_rehead.bam	7344138a-255b-401a-bbab-c211d33aa4de_gdc_realn_rehead.bam
TCGA-CH-5768	8aaeeead-6eea-4a30-91ab-eb0ab237cb2f	02662f3c-f7ea-4251-bec8-f4ed6bdd1ff5	b56ecd3c-e5d7-4be3-b2ac-d6062e1d5876_gdc_realn_rehead.bam	6e915913-9fdc-4da0-b7bb-79c130a39963_gdc_realn_rehead.bam
TCGA-EJ-7123	a6c54d41-7a02-4ef8-8d72-d6800be5b1bd	796ae53c-6829-4c91-9aaa-61c965b4b863	7b93bfd9-802a-442b-8878-a6bf4ac6524c_gdc_realn_rehead.bam	bda387d1-fa19-40d4-b7f9-9caeaa68147a_gdc_realn_rehead.bam
TCGA-EJ-7125	3274b3b4-1f99-48cd-b4e1-2a3a06e56fdd	b51add64-6d2d-48e4-9a0c-a7f760de8950	cdac12d0-cd7d-4f6b-af5f-e43ef0d0fc07_gdc_realn_rehead.bam	0130792a-507f-4c04-9ac6-eed1588f18cb_gdc_realn_rehead.bam
TCGA-EJ-7314	bfee19ef-e5ac-43d2-9313-310ae1e3b469	326de35c-3b96-43fc-8268-cb68a9f9540f	8b22f4c4-479e-4610-aec5-8e366dd75df3_gdc_realn_rehead.bam	fdc8cb9c-1e8d-4fe1-b92d-cab2a58ecb3f_gdc_realn_rehead.bam
TCGA-EJ-7315	7cedd8cf-a373-4d41-b7de-f60dcd5af156	5b02b8b3-f756-4834-886b-238e861d1380	07161592-98e3-4be6-914d-30bcd158c83c_gdc_realn_rehead.bam	2f107360-f95d-4edb-821e-f5db5f97453a_gdc_realn_rehead.bam
TCGA-EJ-7317	661f6bff-9735-48c1-b154-c93a1b700747	ddb80bec-78e0-403d-8f14-131d0d32cf11	222c4a06-10c5-4df5-8a5c-4024945b2307_gdc_realn_rehead.bam	6b4a5b42-abe0-478e-bf39-408ce9451aee_gdc_realn_rehead.bam
TCGA-EJ-7321	1b536065-e372-4834-8862-e67a782cef4e	bfc188ec-9cc7-4c18-ae38-b611ebdd5790	93020b3a-9cef-40fb-8584-1203c9b86794_gdc_realn_rehead.bam	46df032d-64fa-4b37-8011-de955863d091_gdc_realn_rehead.bam
TCGA-EJ-7327	0518ecfe-ba1b-4044-9775-e6be1a90bbf1	8982e051-d476-4b65-a541-663f3f2892f2	306d4fe1-1515-44e0-b527-eee0e83412bf_gdc_realn_rehead.bam	f02ecfb7-9723-4df9-8d41-661281f08a5f_gdc_realn_rehead.bam
TCGA-EJ-7328	e6030b99-3b91-4a5e-818e-f83a282bc5ea	364ef418-4b6a-4a3e-84f9-57ca755e1101	d953089f-1f6d-4700-9c7a-7ddcbaac2c50_gdc_realn_rehead.bam	d5761094-167c-4371-87fb-11b3f55fda9a_gdc_realn_rehead.bam
TCGA-EJ-7330	b256437c-2c26-447e-8991-4ff16b1b0fae	d91fd3ba-d209-4547-9294-5a102c2ad57b	6b5a7c9f-9ccf-4e5a-95ad-4a0cbd8ecb09_gdc_realn_rehead.bam	4fe08141-f484-4560-a56c-171cb078118c_gdc_realn_rehead.bam
TCGA-EJ-7331	4ce8e91c-fb6d-46f4-971d-52cd0d8cb2fa	0af86aba-8244-4a90-ba34-33e2331d0ab2	c2a9d9c6-8391-4752-b26b-190d278dc2f6_gdc_realn_rehead.bam	f9f6ff48-81c5-4710-ad8c-a8e5ae46c798_gdc_realn_rehead.bam
TCGA-EJ-7781	d68dee23-5ade-4ba3-8059-f127f061213f	d0de6bbb-01a5-4eed-9b46-d7a12a7a99ad	5c04d985-dfa0-4288-a346-3f1de066f28e_gdc_realn_rehead.bam	061c1c0e-37ad-41e9-8f50-8d1f1be69285_gdc_realn_rehead.bam
TCGA-EJ-7782	923f1d11-b7b5-49b9-9d3a-f037a974d65b	efee5692-64fc-46eb-9d20-46f2090c65d2	8b3d4a3d-2bfa-48f8-b31f-901f49a5bf6b_gdc_realn_rehead.bam	aeb00189-6646-4c9a-be3d-5c3f3d9580b3_gdc_realn_rehead.bam
TCGA-EJ-7783	363d38a5-417d-47ea-8028-e890e0cb1dee	fa041b27-079c-450a-b99a-3b58fc9fe108	f4c1b2b1-ba1f-4355-a1ac-3e952cf351a5_gdc_realn_rehead.bam	2463d2b6-af4e-46e0-81e4-4bbb13f2f083_gdc_realn_rehead.bam
TCGA-EJ-7784	4c0f5a1c-47e3-44c2-95f0-2b7ed41763fa	dbd793a8-1b32-480d-9366-bb7b45c14549	1672827c-ff8c-40bf-a8b1-f2f93ffb51c1_gdc_realn_rehead.bam	497d88a8-534e-4f67-af70-88dfc0695e91_gdc_realn_rehead.bam
TCGA-EJ-7785	7cb4e820-bf76-406f-a0df-dc6d06b2e935	04bf9255-ec06-40fb-8288-097f446f7db3	1c165e73-1e20-4718-9475-444352db679a_gdc_realn_rehead.bam	48f14ee6-2fe8-49ce-8bdb-8c00d75816b9_gdc_realn_rehead.bam
TCGA-EJ-7786	bfde80cf-b323-4081-bfd8-d7876a24e107	e789a2c6-32b8-44a0-939a-def0c5dbba39	cbc243bb-6003-4fbb-876c-82c2f02db419_gdc_realn_rehead.bam	d1348393-cb7f-4db7-ae3a-3d17e08bc75c_gdc_realn_rehead.bam
TCGA-EJ-7789	0b72f9e4-598b-4eb2-addc-9d23aeadd6a8	9245d0b1-3ebf-4f03-9503-33e408b4d61a	b7f3cd0a-e3ea-427c-b8a0-88ccfa2fd53c_gdc_realn_rehead.bam	abe71233-5615-42a4-b2fd-8988f22c3ac9_gdc_realn_rehead.bam
TCGA-EJ-7792	a4535d28-a58d-4274-9a46-59b9eec18680	caab94fd-80c1-448c-9600-6490351468dd	3ce23096-520f-457e-81bc-d39edd4c530c_gdc_realn_rehead.bam	3c4f3a8f-5b2a-4521-b60f-7673f656de8c_gdc_realn_rehead.bam
TCGA-EJ-7793	b392c43b-4c17-4231-9995-cf8271705685	a3aad406-7607-4a23-9a44-0235334a53e2	98c70e32-b6f0-47cb-b6a5-8dd389683367_gdc_realn_rehead.bam	c9593d03-1a2a-49ac-bc1d-2d3572aad476_gdc_realn_rehead.bam
TCGA-EJ-7794	3849f294-3bc1-4daa-96ff-bb31fd66031f	264ab854-e047-43e5-8489-2da4486a2487	524130c4-4b23-42ab-8373-890ce9655d21_gdc_realn_rehead.bam	bc612e91-c4ae-45ee-b108-ac7d39517ce9_gdc_realn_rehead.bam
